name,rating,rank,season_week,ranking_id,season,week
Kansas State,22.68911178904888,5,1996.009,237,1996,9.000000000014552
Kent State,-28.19843276871118,111,1996.009,237,1996,9.000000000014552
Kentucky,-9.874536824287992,86,1996.009,237,1996,9.000000000014552
LSU,13.205812270136963,21,1996.009,237,1996,9.000000000014552
Louisiana,-4.164333306240989,70,1996.009,237,1996,9.000000000014552
Louisiana Tech,-6.103966546284895,78,1996.009,237,1996,9.000000000014552
Louisville,6.195629407431319,42,1996.009,237,1996,9.000000000014552
Maryland,-1.3030133371962007,54,1996.009,237,1996,9.000000000014552
Memphis,-9.510135973316784,84,1996.009,237,1996,9.000000000014552
Miami,10.610489009624096,29,1996.009,237,1996,9.000000000014552
Miami (OH),-2.326937563231152,60,1996.009,237,1996,9.000000000014552
Michigan,13.987938597233688,16,1996.009,237,1996,9.000000000014552
Michigan State,12.472280733392688,24,1996.009,237,1996,9.000000000014552
Minnesota,-1.012577371124678,51,1996.009,237,1996,9.000000000014552
Mississippi State,-9.81805523264177,85,1996.009,237,1996,9.000000000014552
Missouri,-5.056587966411591,76,1996.009,237,1996,9.000000000014552
